Resp;Desc Resp;VP;Gerencia;Proc;Desc Proc;Item;Desc Item;Classif;CC; Jan-24 ; Feb-24 ; Mar-24 ; Apr-24 ; May-24 ; Jun-24 ; Jul-24 ; Aug-24 ; Sep-24 ; Oct-24 ; Nov-24 ; Dec-24 ; FY24 ; FY25 ; FY26 ; FY27 ; FY28 
1763;Hidrogeólogo                            ;VPD;VPD;1711;Area de Desarrollo                      ;5505;Contratos Servicios Externos            ;Expenses;176317115505; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 204.072 ; 2.448.864 ; 2.547.720 ; 2.583.388 ; 2.622.139 ; 2.661.471 
1763;Hidrogeólogo                            ;VPD;VPD;1711;Area de Desarrollo                      ;6122;Fletes Cargas Varias Mina               ;Expenses;176317116122; -   ; -   ; 500 ; -   ; -   ; 500 ; -   ; -   ; 500 ; -   ; -   ; 500 ; 2.000 ; 2.006 ; 2.016 ; 2.043 ; 2.061 
1763;Hidrogeólogo                            ;VPD;VPD;1711;Area de Desarrollo                      ;6148;Gastos Cafeteria                        ;Expenses;176317116148; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 1.200 ; 1.201 ; 1.204 ; 1.220 ; 1.229 
1763;Hidrogeólogo                            ;VPD;VPD;3206;Desaguado  Ujina                        ;4451;Contratos y Servicios Sondajes          ;Contractors;176332064451; 83.712 ; 195.328 ; 195.328 ; 279.040 ; 279.040 ; 334.848 ; 334.848 ; 362.753 ; 251.136 ; 362.753 ; 362.753 ; 306.944 ; 3.348.483 ; 4.269.091 ; 3.622.632 ; 4.325.671 ; 4.351.852 
1763;Hidrogeólogo                            ;VPD;VPD;3206;Desaguado  Ujina                        ;4125;Otros Materiales                        ;S&C;176332064125; 19.435 ; 45.349 ; 45.349 ; 64.785 ; 64.785 ; 77.742 ; 77.742 ; 84.220 ; 58.306 ; 84.220 ; 84.220 ; 71.263 ; 777.416 ; 899.100 ; 799.397 ; 911.016 ; 916.530 
1763;Hidrogeólogo                            ;VPD;VPD;3326;Desaguado Rosario Sur                   ;4451;Contratos y Servicios Sondajes          ;Contractors;176333264451; 15.512 ; 36.195 ; 36.195 ; 51.707 ; 51.707 ; 62.048 ; 62.048 ; 67.219 ; 46.536 ; 67.219 ; 67.219 ; 56.877 ; 620.482 ; 527.260 ; 527.390 ; 534.248 ; 547.258 
1763;Hidrogeólogo                            ;VPD;VPD;3326;Desaguado Rosario Sur                   ;4125;Otros Materiales                        ;S&C;176333264125; 4.080 ; 9.520 ; 9.520 ; 13.601 ; 13.601 ; 16.321 ; 16.321 ; 17.681 ; 12.240 ; 17.681 ; 17.681 ; 14.961 ; 163.208 ; 131.815 ; 131.848 ; 133.562 ; 136.815 
1763;Hidrogeólogo                            ;VPD;VPD;3411;Desaguado Minas Rosario                 ;4451;Contratos y Servicios Sondajes          ;Contractors;176334114451; 221.461 ; 516.742 ; 516.742 ; 738.203 ; 738.203 ; 885.843 ; 885.843 ; 959.663 ; 664.382 ; 959.663 ; 959.663 ; 812.023 ; 8.858.431 ; 9.348.571 ; 9.655.635 ; 9.253.827 ; 9.547.104 
1763;Hidrogeólogo                            ;VPD;VPD;3411;Desaguado Minas Rosario                 ;4125;Otros Materiales                        ;S&C;176334114125; 48.589 ; 113.373 ; 113.373 ; 161.962 ; 161.962 ; 194.355 ; 194.355 ; 210.551 ; 145.766 ; 210.551 ; 210.551 ; 178.158 ; 1.943.546 ; 1.998.000 ; 2.198.342 ; 2.024.480 ; 2.138.570 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;3101;Remuneraciones Supervision              ;Labor;180018113101; 115.098 ; 102.922 ; 102.922 ; 123.025 ; 106.878 ; 111.404 ; 119.054 ; 106.878 ; 106.878 ; 120.456 ; 108.280 ; 120.944 ; 1.344.740 ; 1.383.275 ; 1.449.787 ; 1.495.699 ; 1.562.304 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5111;Pasajes Nacionales                      ;Expenses;180018115111; 4.800 ; 4.200 ; 4.800 ; 4.200 ; 4.800 ; 4.200 ; 4.800 ; 4.200 ; 4.800 ; 4.200 ; 4.800 ; 4.200 ; 54.000 ; 54.270 ; 55.384 ; 56.785 ; 57.431 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;180018115112; 800 ; 480 ; 800 ; 480 ; 800 ; 480 ; 800 ; 480 ; 800 ; 480 ; 800 ; 480 ; 7.680 ; 7.718 ; 7.877 ; 8.076 ; 8.168 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5113;Gastos Representacion Nacionales        ;Expenses;180018115113; 600 ; 500 ; 600 ; 500 ; 600 ; 500 ; 600 ; 500 ; 600 ; 500 ; 600 ; 500 ; 6.600 ; 6.633 ; 6.769 ; 6.940 ; 7.019 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5121;Pasajes Internacionales                 ;Expenses;180018115121; -   ; -   ; -   ; -   ; -   ; -   ; 36.225 ; -   ; -   ; -   ; -   ; -   ; 36.225 ; 36.771 ; 37.958 ; 38.983 ; 39.721 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5122;Hoteles Estadia Alimentacion Extranjero ;Expenses;180018115122; -   ; -   ; -   ; -   ; -   ; -   ; 10.500 ; -   ; -   ; -   ; -   ; -   ; 10.500 ; 10.658 ; 11.002 ; 11.299 ; 11.513 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5123;Gastos Representacion Extranjero        ;Expenses;180018115123; -   ; -   ; -   ; -   ; -   ; -   ; 4.200 ; -   ; -   ; -   ; -   ; -   ; 4.200 ; 4.263 ; 4.401 ; 4.520 ; 4.605 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5201;Arriendo Vehiculos                      ;Expenses;180018115201; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 7.157 ; 85.887 ; 86.317 ; 88.089 ; 90.317 ; 91.344 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5203;Combustibles                            ;Expenses;180018115203; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 1.250 ; 15.000 ; 15.135 ; 15.518 ; 15.921 ; 16.151 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5301;Materiales y Utiles de Escritorio       ;Expenses;180018115301; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 1.200 ; 1.206 ; 1.231 ; 1.262 ; 1.276 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;180018115302; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 1.200 ; 1.206 ; 1.231 ; 1.262 ; 1.276 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;180018115411; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 1.320 ; 1.327 ; 1.354 ; 1.388 ; 1.404 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5501;Honorarios Consultores Nacionales       ;Expenses;180018115501; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 58.333 ; 700.000 ; 524.508 ; 525.795 ; 317.239 ; 319.605 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;5603;Otros Gastos Reuniones                  ;Expenses;180018115603; -   ; -   ; -   ; 5.000 ; -   ; -   ; -   ; -   ; -   ; 5.000 ; -   ; -   ; 10.000 ; 10.050 ; 10.256 ; 10.516 ; 10.635 
1800;VP - Gestión de Activos;ASSET MANAGEMENT;ASSET MANAGEMENT;1811;Dpto. Gestion de Activos           ;6148;Gastos Cafeteria                        ;Expenses;180018116148; 150 ; 150 ; 150 ; 150 ; 150 ; 150 ; 150 ; 150 ; 150 ; 150 ; 150 ; 150 ; 1.800 ; 1.809 ; 1.846 ; 1.893 ; 1.914 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;3101;Remuneraciones Supervision              ;Labor;230023113101; 38.027 ; 33.157 ; 33.157 ; 40.858 ; 34.399 ; 36.210 ; 39.270 ; 34.399 ; 34.399 ; 39.712 ; 34.842 ; 39.908 ; 438.338 ; 450.579 ; 470.025 ; 484.873 ; 504.902 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5111;Pasajes Nacionales                      ;Expenses;230023115111; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 2.400 ; 28.800 ; 2.402 ; 2.408 ; 2.440 ; 2.459 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;230023115112; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 1.280 ; 15.360 ; 15.375 ; 15.413 ; 15.618 ; 15.734 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5113;Gastos Representacion Nacionales        ;Expenses;230023115113; 368 ; 368 ; 368 ; 368 ; 368 ; 368 ; 368 ; 368 ; 368 ; 368 ; 368 ; 368 ; 4.416 ; 4.420 ; 4.431 ; 4.490 ; 4.524 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5121;Pasajes Internacionales                 ;Expenses;230023115121; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 8.050 ; -   ; -   ; -   ; 8.050 ; 16.277 ; 16.505 ; 16.753 ; 17.004 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5122;Hoteles Estadia Alimentacion Extranjero ;Expenses;230023115122; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3.500 ; -   ; -   ; -   ; 3.500 ; 7.077 ; 7.176 ; 7.284 ; 7.393 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5123;Gastos Representacion Extranjero        ;Expenses;230023115123; -   ; -   ; -   ; -   ; 420 ; -   ; -   ; -   ; 420 ; -   ; -   ; -   ; 840 ; 1.698 ; 1.722 ; 1.748 ; 1.774 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5201;Arriendo Vehiculos                      ;Expenses;230023115201; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 17.177 ; 16.886 ; 16.793 ; 16.917 ; 17.043 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5203;Combustibles                            ;Expenses;230023115203; 900 ; 900 ; 900 ; 900 ; 900 ; 900 ; 900 ; 900 ; 900 ; 900 ; 900 ; 900 ; 10.800 ; 10.854 ; 10.931 ; 11.084 ; 11.200 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5301;Materiales y Utiles de Escritorio       ;Expenses;230023115301; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 1.000 ; 12.000 ; 12.012 ; 12.041 ; 12.202 ; 12.293 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;230023115302; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 1.200 ; 1.201 ; 1.204 ; 1.220 ; 1.229 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;230023115411; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 1.320 ; 1.321 ; 1.325 ; 1.342 ; 1.352 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5501;Honorarios Consultores Nacionales       ;Expenses;230023115501; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 16.667 ; 200.000 ; 350.340 ; 351.199 ; 355.878 ; 358.531 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5502;Honorarios Consultores Extranjeros      ;Expenses;230023115502; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 8.333 ; 100.000 ; 202.200 ; 205.031 ; 208.106 ; 211.228 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;5603;Otros Gastos Reuniones                  ;Expenses;230023115603; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 2.500 ; 30.000 ; 30.029 ; 30.103 ; 30.504 ; 30.731 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;6114;Gastos Generales Oficinas               ;Expenses;230023116114; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 1.500 ; 18.000 ; 18.017 ; 18.062 ; 18.302 ; 18.439 
2300;VP - Operaciones Mina            ;VPO MINA;VPO Mina;2311;Direccion de Operaciones Mina               ;6148;Gastos Cafeteria                        ;Expenses;230023116148; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 3.000 ; 36.000 ; 36.035 ; 36.123 ; 36.605 ; 36.878 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;3101;Remuneraciones Supervision              ;Labor;210228113101; 24.780 ; 22.345 ; 22.345 ; 26.428 ; 23.199 ; 24.104 ; 25.634 ; 23.199 ; 23.199 ; 25.940 ; 23.505 ; 26.037 ; 290.715 ; 298.741 ; 314.260 ; 324.098 ; 339.279 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;4451;Contratos y Servicios Sondajes          ;Contractors;210228114451; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 968.863 ; 975.741 ; 1.259.240 ; 1.817.833 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;4458;Contratos y Servicios Laboratorios      ;Contractors;210228114458; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 43.995 ; 44.308 ; 57.181 ; 82.546 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;4459;Contratos y Servicios Geologia          ;Contractors;210228114459; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 515.092 ; 518.750 ; 602.295 ; 773.170 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;4171;Materiales Geomecanica                  ;S&C;210228114171; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 20.969 ; 21.118 ; 27.254 ; 39.344 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5111;Pasajes Nacionales                      ;Expenses;210228115111; 1.200 ; 1.200 ; 1.200 ; 600 ; 1.200 ; 1.200 ; 600 ; 1.200 ; 1.200 ; 600 ; 1.200 ; 1.200 ; 12.600 ; 12.612 ; 12.643 ; 12.812 ; 12.907 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;210228115112; 640 ; 640 ; 640 ; 320 ; 640 ; 640 ; 320 ; 640 ; 640 ; 320 ; 640 ; 640 ; 6.720 ; 6.727 ; 6.743 ; 6.833 ; 6.884 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5113;Gastos Representacion Nacionales        ;Expenses;210228115113; 109 ; 109 ; 109 ; 109 ; 109 ; 109 ; 109 ; 109 ; 109 ; 109 ; 109 ; 109 ; 1.308 ; 2.210 ; 2.216 ; 2.245 ; 2.262 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5121;Pasajes Internacionales                 ;Expenses;210228115121; -   ; -   ; -   ; -   ; 8.050 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 8.050 ; 8.139 ; 8.252 ; 8.376 ; 8.502 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5122;Hoteles Estadia Alimentacion Extranjero ;Expenses;210228115122; -   ; -   ; -   ; -   ; 2.500 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2.500 ; 2.528 ; 2.563 ; 2.601 ; 2.640 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5123;Gastos Representacion Extranjero        ;Expenses;210228115123; -   ; -   ; -   ; -   ; 600 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 600 ; 607 ; 615 ; 624 ; 634 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5201;Arriendo Vehiculos                      ;Expenses;210228115201; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 1.431 ; 17.177 ; 16.886 ; 16.793 ; 16.917 ; 17.043 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5203;Combustibles                            ;Expenses;210228115203; 220 ; 220 ; 220 ; 220 ; 220 ; 220 ; 220 ; 220 ; 220 ; 220 ; 220 ; 220 ; 2.640 ; 2.653 ; 2.672 ; 2.709 ; 2.738 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5301;Materiales y Utiles de Escritorio       ;Expenses;210228115301; 50 ; 50 ; 50 ; 50 ; 50 ; 50 ; 50 ; 50 ; 50 ; 50 ; 50 ; 50 ; 600 ; 601 ; 602 ; 610 ; 615 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;210228115411; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 110 ; 1.320 ; 1.321 ; 1.325 ; 1.342 ; 1.352 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5501;Honorarios Consultores Nacionales       ;Expenses;210228115501; -   ; 5.526 ; 5.526 ; 14.737 ; 5.526 ; 5.526 ; 7.368 ; 9.211 ; 12.895 ; -   ; -   ; 3.684 ; 70.000 ; 90.087 ; 80.274 ; 30.504 ; 30.731 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5502;Honorarios Consultores Extranjeros      ;Expenses;210228115502; -   ; -   ; -   ; 6.579 ; 8.553 ; 6.579 ; 6.579 ; 6.579 ; 6.579 ; 8.553 ; -   ; -   ; 50.000 ; 60.660 ; 30.755 ; 31.216 ; 31.684 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5603;Otros Gastos Reuniones                  ;Expenses;210228115603; -   ; -   ; -   ; -   ; 4.500 ; -   ; -   ; -   ; -   ; -   ; 4.500 ; -   ; 9.000 ; 9.009 ; 9.031 ; 9.151 ; 9.219 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;6114;Gastos Generales Oficinas               ;Expenses;210228116114; 500 ; 500 ; 500 ; 500 ; 500 ; 500 ; 500 ; 500 ; 500 ; 500 ; 500 ; 500 ; 6.000 ; 6.006 ; 6.021 ; 6.101 ; 6.146 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;6148;Gastos Cafeteria                        ;Expenses;210228116148; 100 ; 100 ; 100 ; 100 ; 100 ; 5.100 ; 100 ; 100 ; 100 ; 100 ; 100 ; 5.100 ; 11.200 ; 11.211 ; 11.238 ; 11.388 ; 11.473 
2102;Gerente Técnico                        ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;6319;Gtos. Materiales de Seguridad           ;Expenses;210228116319; -   ; -   ; 1.250 ; -   ; -   ; 1.250 ; -   ; -   ; 1.250 ; -   ; -   ; 1.250 ; 5.000 ; 8.024 ; 8.062 ; 8.172 ; 8.246 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;3101;Remuneraciones Supervision              ;Labor;210328113101; 91.016 ; 76.405 ; 76.405 ; 98.578 ; 79.201 ; 84.632 ; 93.812 ; 79.201 ; 79.201 ; 94.802 ; 80.191 ; 95.388 ; 1.028.832 ; 1.057.931 ; 1.093.084 ; 1.127.974 ; 1.167.392 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;3201;Remuneraciones Operadores               ;Labor;210328113201; 12.913 ; 13.422 ; 13.218 ; 13.036 ; 12.730 ; 12.730 ; 12.730 ; 12.730 ; 13.563 ; 12.853 ; 12.853 ; 14.334 ; 157.112 ; 159.348 ; 158.647 ; 160.716 ; 162.282 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5111;Pasajes Nacionales                      ;Expenses;210328115111; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 1.200 ; 14.400 ; 14.414 ; 14.449 ; 14.642 ; 14.751 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5112;Hoteles Estadia Alimentacion Nacionales ;Expenses;210328115112; 640 ; 640 ; 640 ; 640 ; 640 ; 640 ; 640 ; 640 ; 640 ; 640 ; 640 ; 640 ; 7.680 ; 7.687 ; 7.706 ; 7.809 ; 7.867 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5113;Gastos Representacion Nacionales        ;Expenses;210328115113; 184 ; 184 ; 184 ; 184 ; 184 ; 184 ; 184 ; 184 ; 184 ; 184 ; 184 ; 184 ; 2.208 ; 2.210 ; 2.216 ; 2.245 ; 2.262 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5123;Gastos Representacion Extranjero        ;Expenses;210328115123; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 607 ; 615 ; 624 ; 634 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5201;Arriendo Vehiculos                      ;Expenses;210328115201; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 5.726 ; 68.710 ; 67.543 ; 67.174 ; 67.668 ; 68.172 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5203;Combustibles                            ;Expenses;210328115203; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 1.300 ; 15.600 ; 16.080 ; 16.194 ; 1.642 ; 1.659 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5301;Materiales y Utiles de Escritorio       ;Expenses;210328115301; 210 ; 210 ; 210 ; 210 ; 210 ; 210 ; 210 ; 210 ; 210 ; 210 ; 210 ; 210 ; 2.520 ; 2.522 ; 2.529 ; 2.562 ; 2.581 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;210328115302; 125 ; 125 ; 125 ; 125 ; 125 ; 125 ; 125 ; 125 ; 125 ; 125 ; 125 ; 125 ; 1.500 ; 1.501 ; 1.505 ; 1.525 ; 1.537 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;210328115411; 770 ; 770 ; 770 ; 770 ; 770 ; 770 ; 770 ; 770 ; 770 ; 770 ; 770 ; 770 ; 9.240 ; 9.249 ; 9.272 ; 9.395 ; 9.465 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5501;Honorarios Consultores Nacionales       ;Expenses;210328115501; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 4.167 ; 50.000 ; 50.049 ; 50.171 ; 50.840 ; 51.219 
2103;Ste. Geología Mina                      ;VPO MINA;Gerencia Técnica;2811;Dpto. Tecnico                           ;5502;Honorarios Consultores Extranjeros      ;Expenses;210328115502; 750 ; 750 ; 750 ; 750 ; 750 ; 750 ; 750 ; 750 ; 750 ; 750 ; 750 ; 750 ; 9.000 ; 12.132 ; 12.302 ; 12.486 ; 12.674 
